Machine_ID,Date_fabrication,Type_tissu,Quantite_kg,Vitesse_m_per_min,Temperature_C,Humidite_pct,Duree_min,Resultat_qualite_pct
M8,2023-04-04,Soie,356,62,94,45,135,82.99
M5,2023-03-15,Soie,278,60,75,51,168,76.04
M6,2024-08-20,Coton,227,65,68,54,285,75.65
M7,2024-01-18,Lin,64,58,77,46,115,78.15
M6,2024-07-13,Polyester,395,60,86,42,267,81.33
M5,2023-05-15,Coton,187,71,74,40,222,82.93
M7,2025-02-20,Lin,343,50,94,36,259,76.39
M10,2023-07-03,Polyester,116,78,94,30,244,88.19
M6,2025-04-12,Polyester,442,75,64,50,72,79.76
M9,2023-05-26,Lin,130,74,85,57,243,82.76
M3,2023-01-02,Polyester,219,66,73,47,247,78.51
M1,2023-03-10,Mélange,102,72,85,55,184,77.75
M5,2025-02-27,Coton,167,80,75,31,129,83.97
M7,2025-12-23,Soie,117,57,65,32,78,74.97
M7,2023-12-19,Coton,57,74,98,59,98,84.44
M7,2024-09-24,Lin,475,78,79,55,142,83.33
M1,2025-10-16,Polyester,190,69,72,33,127,79.73
M7,2025-05-16,Polyester,269,45,74,60,164,70.0
M5,2025-07-12,Mélange,309,55,84,30,187,75.24
M9,2023-08-12,Coton,281,54,96,30,161,79.99
M8,2025-02-04,Mélange,105,59,81,34,267,75.19
M9,2023-07-20,Lin,156,71,97,37,81,85.69
M8,2024-05-14,Mélange,420,76,74,31,256,78.09
M5,2025-10-14,Polyester,477,49,62,40,236,73.03
M1,2025-08-11,Polyester,403,53,95,55,185,78.83
M4,2025-12-03,Polyester,286,70,92,47,279,81.77
M2,2023-03-17,Soie,408,44,84,34,253,76.13
M2,2024-08-06,Lin,151,68,67,31,286,75.53
M9,2024-02-14,Soie,121,75,86,42,62,83.48
M5,2025-11-06,Polyester,317,60,99,58,155,81.6
M3,2024-09-20,Polyester,317,53,99,60,242,81.0
M5,2025-03-06,Soie,286,53,81,59,251,73.27
M9,2024-02-01,Soie,55,60,86,35,98,79.32
M5,2023-01-20,Lin,152,46,94,44,144,79.26
M8,2023-06-21,Mélange,130,44,82,50,203,75.99
M1,2024-06-20,Lin,190,58,87,48,246,80.55
M7,2023-02-24,Polyester,337,74,72,32,211,79.27
M4,2025-10-21,Polyester,141,56,96,33,92,77.94
M7,2025-10-22,Polyester,344,77,98,38,266,87.47
M8,2025-03-05,Lin,136,40,74,36,83,70.0
M3,2023-03-17,Soie,497,40,80,32,289,70.0
M8,2023-04-18,Soie,390,70,80,39,188,82.67
M7,2025-06-17,Soie,446,64,90,41,139,84.21
M2,2024-12-05,Mélange,481,53,70,60,222,70.0
M7,2025-07-21,Mélange,276,71,76,51,90,79.28
M6,2024-12-14,Lin,62,63,89,54,231,82.14
M4,2025-01-07,Mélange,336,52,84,41,105,81.71
M8,2024-02-12,Polyester,319,52,60,48,139,73.04
M5,2024-11-16,Mélange,56,78,77,31,225,80.54
M7,2025-01-28,Coton,406,56,77,50,74,76.83
M8,2025-11-25,Mélange,373,69,91,35,181,85.65
M9,2025-03-23,Coton,69,63,61,49,288,75.01
M3,2025-12-02,Lin,92,66,67,31,173,74.8
M6,2025-10-24,Coton,489,74,77,57,109,80.23
M1,2025-06-17,Polyester,478,60,70,58,210,73.49
M1,2025-03-24,Soie,263,43,64,36,271,70.15
M5,2023-12-17,Coton,138,68,62,38,215,80.65
M7,2024-02-11,Lin,375,40,79,38,203,73.05
M8,2023-02-03,Mélange,478,45,96,59,178,75.4
M3,2023-01-07,Coton,145,60,97,50,65,81.82
M6,2025-04-24,Soie,91,55,79,56,234,72.97
M3,2023-10-11,Polyester,77,64,78,35,131,80.57
M7,2023-05-09,Lin,477,52,77,58,111,74.24
M8,2024-11-17,Polyester,97,71,82,48,153,82.74
M8,2025-04-23,Lin,68,77,84,34,197,90.09
M7,2025-09-27,Polyester,380,58,73,40,239,77.6
M5,2024-01-04,Coton,312,53,76,36,179,73.8
M9,2024-10-13,Lin,293,48,89,48,142,76.75
M10,2023-03-14,Coton,215,46,100,41,282,81.3
M8,2024-03-15,Polyester,222,46,71,59,151,71.43
M9,2024-10-19,Lin,435,41,88,55,217,71.02
M7,2025-06-16,Soie,292,55,76,53,155,77.94
M7,2024-05-19,Polyester,70,54,92,33,167,76.86
M7,2024-10-23,Mélange,64,50,92,35,296,81.15
M9,2023-02-10,Lin,340,48,68,51,145,74.96
M3,2025-03-07,Polyester,284,65,70,44,60,78.41
M3,2023-07-03,Polyester,207,45,71,37,279,74.66
M4,2023-06-04,Lin,400,75,83,30,182,82.24
M8,2025-07-27,Mélange,401,65,73,59,180,79.01
M8,2023-07-25,Lin,440,46,84,34,141,75.37
M6,2023-06-16,Polyester,469,67,98,42,196,83.41
M10,2024-06-11,Coton,163,78,71,54,120,80.51
M9,2025-04-05,Coton,362,78,85,59,79,85.66
M8,2024-07-21,Lin,72,53,79,43,83,76.63
M3,2024-01-09,Soie,127,58,79,42,232,77.79
M7,2024-02-12,Lin,133,65,93,56,87,79.99
M2,2025-09-13,Soie,461,40,70,40,92,71.85
M8,2024-07-09,Coton,298,65,87,54,73,85.23
M2,2024-12-11,Mélange,463,68,92,41,259,81.86
M9,2024-11-03,Polyester,107,51,87,47,254,78.35
M3,2025-12-28,Coton,222,77,76,36,191,85.32
M8,2024-08-12,Soie,74,69,78,31,91,79.34
M1,2025-05-25,Mélange,401,63,76,43,146,80.6
M1,2023-08-11,Mélange,186,51,78,41,166,73.98
M5,2025-12-13,Coton,355,47,82,53,69,75.76
M4,2023-11-16,Lin,93,74,66,34,246,78.83
M7,2025-09-19,Polyester,226,69,99,37,295,86.87
M8,2025-12-21,Coton,89,60,83,31,97,80.17
M2,2025-05-14,Soie,312,45,81,59,223,78.08
M7,2024-02-26,Coton,144,56,65,56,293,74.76
M4,2023-12-26,Mélange,183,59,99,46,198,83.95
M1,2024-05-24,Polyester,343,70,73,54,299,80.19
M3,2023-11-10,Polyester,306,42,98,42,292,76.89
M5,2025-03-09,Coton,258,53,61,55,166,72.78
M5,2023-01-23,Soie,356,80,80,33,116,83.01
M6,2025-08-19,Lin,82,79,78,53,242,84.04
M7,2025-01-11,Mélange,218,74,84,45,298,87.64
M6,2025-08-07,Polyester,227,68,69,44,278,77.99
M9,2025-10-03,Lin,394,64,76,42,68,82.08
M8,2024-05-10,Mélange,226,45,73,53,195,75.13
M6,2025-03-20,Soie,395,69,61,34,219,76.46
M6,2025-12-16,Mélange,270,66,61,54,132,71.96
M4,2023-02-13,Soie,325,48,84,49,277,75.18
M4,2023-12-13,Lin,106,76,78,35,281,84.99
M9,2024-06-25,Soie,230,53,86,58,213,76.45
M6,2025-09-13,Coton,390,80,100,40,188,87.0
M4,2024-03-28,Soie,303,69,78,56,296,79.09
M3,2024-11-06,Soie,197,40,94,56,145,76.28
M2,2025-01-20,Soie,347,66,86,43,108,83.69
M4,2025-12-14,Lin,362,79,92,32,213,85.02
M1,2024-11-03,Polyester,362,55,70,48,220,75.17
M6,2023-03-15,Coton,430,78,84,47,190,85.02
M6,2024-02-01,Lin,139,70,72,40,93,78.56
M4,2024-04-26,Mélange,286,69,75,51,214,83.73
M3,2023-04-15,Soie,306,47,98,56,144,76.86
M2,2024-07-03,Coton,433,42,86,57,193,75.83
M7,2025-11-18,Polyester,416,74,67,52,258,83.24
M1,2025-01-12,Soie,296,43,78,55,161,74.5
M7,2023-03-28,Mélange,372,68,87,55,91,80.94
M5,2025-06-05,Mélange,435,47,70,41,165,74.11
M4,2025-02-15,Soie,157,56,66,40,224,74.95
M8,2024-06-26,Lin,437,56,81,39,236,75.99
M8,2023-03-17,Polyester,340,57,98,31,254,80.55
M5,2024-05-23,Coton,163,63,96,41,242,80.94
M3,2025-05-05,Mélange,374,59,90,52,172,82.68
M3,2023-01-28,Lin,361,58,84,38,223,77.87
M4,2024-12-17,Mélange,205,49,97,30,126,77.5
M9,2023-10-28,Soie,294,79,70,41,224,83.47
M9,2024-11-06,Polyester,317,63,84,57,297,78.78
M9,2023-06-08,Soie,139,70,84,30,231,81.97
M5,2025-02-21,Lin,164,49,77,49,259,74.35
M4,2023-12-28,Polyester,305,69,96,59,223,84.84
M9,2024-11-04,Lin,429,52,83,51,68,74.31
M6,2025-09-28,Mélange,84,57,95,60,196,79.35
M2,2024-12-06,Coton,278,76,93,37,122,89.68
M4,2024-09-09,Lin,403,69,71,31,215,76.1
M2,2023-04-08,Lin,425,44,68,46,137,71.24
M4,2025-01-11,Mélange,439,77,90,44,85,87.93
M2,2023-02-18,Lin,294,47,88,32,181,75.46
M10,2025-07-28,Lin,356,71,79,48,62,83.2
M2,2025-08-01,Soie,448,52,97,55,222,79.98
M5,2024-09-16,Soie,357,57,91,50,105,81.57
M9,2023-06-09,Polyester,380,59,76,57,196,78.72
M9,2023-08-01,Mélange,208,80,88,33,253,86.02
M6,2024-11-10,Mélange,290,71,70,35,76,78.82
M2,2023-02-25,Soie,225,80,94,56,106,87.95
M4,2025-08-04,Lin,207,72,79,40,256,86.2
M5,2023-07-26,Mélange,157,76,69,40,100,81.33
M3,2024-11-20,Lin,362,50,80,60,192,72.05
M7,2024-06-05,Polyester,167,56,90,59,279,80.21
M5,2024-10-13,Polyester,422,62,80,44,138,80.16
M7,2024-11-26,Coton,440,65,63,60,164,70.75
M3,2023-04-22,Soie,442,57,61,56,240,74.79
M5,2024-06-18,Polyester,476,63,61,40,169,75.03
M9,2024-02-03,Lin,458,53,99,46,172,81.32
M4,2025-07-23,Lin,216,70,97,45,71,87.06
M8,2023-01-21,Lin,193,78,97,42,75,88.58
M6,2023-08-05,Polyester,325,63,88,59,132,81.12
M2,2025-05-19,Polyester,446,66,69,57,98,76.33
M4,2025-11-09,Mélange,95,68,75,40,206,81.43
M9,2023-12-23,Mélange,468,58,61,34,257,72.88
M6,2024-04-15,Polyester,445,68,73,35,142,80.48
M6,2023-03-04,Polyester,151,56,76,49,251,78.43
M7,2023-09-12,Soie,252,71,63,56,195,75.83
M1,2024-09-16,Mélange,273,42,92,57,264,76.77
M5,2025-02-18,Mélange,220,80,64,53,79,80.13
M2,2024-10-21,Mélange,131,72,65,48,296,81.62
M4,2025-03-21,Coton,442,67,77,44,175,82.03
M6,2025-12-27,Coton,143,76,81,44,195,88.48
M7,2024-01-01,Coton,255,76,78,30,219,80.95
M4,2025-11-25,Polyester,268,49,76,57,117,72.8
M6,2025-10-05,Mélange,284,52,96,59,150,77.96
M4,2025-10-28,Lin,155,59,71,33,66,74.89
M1,2024-04-22,Lin,326,62,64,40,282,78.0
M4,2023-06-01,Lin,205,50,87,38,119,73.77
M3,2025-12-07,Soie,113,64,61,44,282,75.09
M7,2024-10-27,Coton,278,68,85,36,112,79.46
M2,2023-03-25,Coton,139,72,97,53,192,87.3
M4,2024-04-07,Coton,300,78,82,53,141,87.62
M2,2024-01-01,Mélange,234,70,76,46,88,81.79
M7,2023-07-28,Soie,254,46,82,41,139,75.06
M5,2023-05-24,Lin,409,45,84,58,180,73.84
M6,2023-09-05,Coton,122,55,71,48,62,78.42
M3,2023-12-22,Soie,440,42,63,49,265,70.0
M5,2023-09-05,Polyester,366,66,70,43,104,79.88
M3,2023-05-13,Polyester,500,47,70,30,187,73.05
M6,2024-01-16,Polyester,368,60,61,55,66,75.2
M1,2025-12-17,Lin,258,42,94,42,255,77.18
M3,2023-07-03,Lin,101,40,82,58,117,73.8
M2,2025-11-01,Soie,287,66,94,44,94,78.99
M5,2025-06-20,Soie,290,56,68,40,228,76.76
M2,2025-03-26,Soie,302,76,72,34,116,79.69
M3,2024-10-04,Lin,387,45,66,52,163,70.0
M4,2024-11-19,Lin,178,51,79,40,241,77.12
M9,2024-11-05,Mélange,345,57,68,40,168,78.45
M10,2023-03-01,Coton,432,64,100,31,263,82.13
M3,2023-10-16,Coton,477,55,70,42,142,77.81
M8,2023-08-20,Polyester,146,80,96,42,175,91.82
M5,2025-06-11,Mélange,275,47,77,50,256,77.13
M3,2023-11-28,Polyester,224,71,95,44,229,89.38
M6,2023-09-05,Mélange,184,44,83,43,224,76.88
M2,2024-03-28,Lin,284,47,67,47,242,73.25
M6,2025-03-13,Polyester,281,67,95,60,81,78.9
M9,2025-06-17,Lin,122,54,61,36,247,72.11
M10,2025-06-18,Lin,338,73,93,31,264,82.01
M4,2023-11-21,Mélange,135,63,70,33,234,80.84
M10,2024-04-09,Lin,481,49,94,60,216,76.15
M1,2024-08-11,Soie,201,64,93,43,288,83.65
M3,2025-05-07,Polyester,50,44,76,52,202,74.1
M10,2024-03-25,Mélange,84,43,86,34,96,73.99
M4,2023-04-27,Soie,452,50,86,42,211,80.99
M6,2023-12-24,Coton,165,57,68,58,162,72.85
M10,2024-01-21,Lin,155,68,69,51,130,79.39
M2,2025-08-08,Mélange,209,73,66,54,220,77.82
M8,2024-03-03,Polyester,470,47,94,53,216,74.66
M6,2024-07-19,Polyester,70,64,76,33,220,76.78
M3,2023-12-20,Soie,438,58,74,46,86,77.93
M10,2025-02-28,Polyester,173,71,87,43,74,83.44
M5,2025-05-12,Polyester,178,80,92,40,167,86.02
M2,2023-10-14,Coton,101,71,75,48,186,78.89
M5,2025-07-20,Coton,449,71,95,49,274,85.33
M9,2025-02-19,Soie,71,78,66,48,274,78.99
M2,2025-10-14,Coton,441,55,83,48,232,80.02
M7,2025-01-13,Coton,227,68,89,48,281,83.76
M7,2024-02-10,Coton,160,76,71,30,221,77.08
M7,2025-06-12,Coton,423,69,76,41,269,80.48
M4,2025-05-25,Polyester,278,43,80,44,238,73.2
M3,2024-03-28,Lin,335,75,80,53,162,83.54
M8,2023-06-27,Coton,220,62,99,47,249,86.68
M5,2025-08-21,Coton,419,45,100,42,140,75.15
M3,2024-06-25,Soie,153,56,91,41,146,80.43
M3,2024-09-23,Lin,215,41,67,36,208,70.0
M9,2025-12-03,Polyester,437,75,94,35,161,86.64
M4,2023-12-11,Coton,96,78,85,57,127,84.43
M9,2025-05-20,Polyester,253,48,84,33,276,73.3
M10,2023-09-05,Coton,215,54,88,56,70,76.96
M5,2023-08-21,Coton,303,54,74,37,284,73.81
M4,2025-08-27,Lin,56,58,75,60,65,77.55
M8,2023-09-19,Soie,334,75,96,36,165,85.94
M7,2024-07-12,Mélange,248,56,83,55,265,81.2
M6,2023-06-28,Lin,213,74,82,32,237,81.88
M4,2025-12-16,Mélange,346,48,66,59,260,70.0
M9,2025-12-21,Polyester,103,78,74,53,149,79.57
M9,2024-10-15,Lin,288,57,96,56,73,76.49
M8,2024-09-21,Mélange,273,44,70,30,203,70.0
M1,2023-12-09,Polyester,294,49,64,51,150,72.83
M10,2025-03-13,Polyester,422,41,98,45,170,78.92
M4,2025-09-14,Soie,208,74,79,40,119,79.84
M3,2025-01-23,Mélange,398,77,80,57,61,84.49
M6,2024-12-06,Mélange,111,44,99,32,195,75.43
M4,2024-12-04,Lin,357,51,71,30,226,72.79
M6,2024-07-13,Coton,98,65,96,52,235,86.52
M8,2024-03-23,Lin,483,61,71,33,139,77.89
M7,2023-04-12,Polyester,305,45,71,38,162,71.76
M2,2025-01-18,Polyester,281,46,93,38,65,75.22
M1,2023-01-11,Polyester,98,50,60,60,195,70.0
M7,2023-03-07,Polyester,64,76,96,41,279,85.76
M10,2025-03-20,Soie,143,74,73,41,84,81.58
M6,2024-01-20,Mélange,140,68,71,46,98,78.43
M1,2023-06-22,Mélange,456,47,79,59,134,72.84
M3,2025-03-20,Mélange,315,50,66,45,109,74.35
M6,2023-11-18,Soie,387,75,84,55,174,82.85
M2,2024-04-26,Polyester,176,63,69,37,269,75.8
M7,2025-12-25,Coton,233,43,90,55,275,75.24
M10,2024-09-19,Coton,484,73,65,51,227,80.58
M10,2024-06-05,Mélange,317,65,94,50,111,81.12
M8,2024-02-16,Lin,199,80,87,42,171,89.62
M1,2024-05-16,Soie,103,60,95,45,216,82.8
M5,2024-10-24,Coton,320,42,72,60,82,70.04
M10,2023-05-13,Mélange,138,60,63,47,67,77.62
M4,2025-03-17,Polyester,325,43,87,53,190,75.17
M6,2023-12-11,Coton,159,46,89,60,107,76.51
M2,2023-01-13,Lin,303,53,96,50,216,80.67
M4,2024-03-13,Coton,198,40,75,51,268,70.58
M4,2025-04-20,Polyester,478,65,62,34,96,76.42
M5,2025-12-09,Soie,398,76,100,39,112,85.31
M7,2023-08-09,Coton,262,66,84,38,275,81.42
M10,2024-03-22,Coton,370,65,62,52,256,76.43
M4,2024-02-06,Coton,376,47,67,35,290,71.08
M9,2024-05-28,Polyester,135,56,85,39,197,78.34
M10,2023-02-18,Polyester,105,47,85,56,286,71.14
M8,2023-02-08,Lin,115,73,62,45,182,79.2
M1,2025-06-15,Soie,144,45,64,37,171,70.89
M3,2023-12-11,Soie,355,42,92,54,108,75.52
M1,2023-06-15,Mélange,57,49,81,57,124,72.44
M4,2025-02-08,Coton,250,64,69,60,134,78.53
M3,2023-04-20,Lin,221,68,61,57,172,74.47
M9,2023-02-22,Polyester,335,50,69,47,141,76.34
M2,2023-12-11,Soie,315,74,61,49,244,80.45
M6,2023-10-02,Coton,123,46,74,30,157,70.31
M7,2025-02-01,Mélange,111,54,100,31,204,82.95
M8,2024-08-24,Mélange,380,64,78,51,217,77.21
M4,2024-03-15,Soie,363,56,82,50,176,80.04
M9,2023-07-09,Polyester,164,49,78,50,247,77.3
M3,2023-01-15,Polyester,428,41,87,55,136,72.36
M7,2025-06-07,Mélange,486,54,85,34,275,79.78
M7,2024-06-11,Soie,263,69,88,44,159,83.6
M6,2025-04-19,Soie,118,73,73,37,115,81.48
M4,2024-06-21,Mélange,236,69,95,57,255,83.82
M5,2025-08-10,Lin,251,49,90,33,198,76.03
M10,2023-11-13,Soie,76,52,73,40,201,76.82
M9,2024-10-22,Soie,142,68,61,52,112,78.79
M3,2025-04-05,Polyester,431,76,69,50,162,78.1
M7,2024-06-20,Polyester,289,55,68,54,298,76.91
M10,2023-02-01,Mélange,426,80,62,51,84,77.88
M1,2024-04-24,Coton,219,45,80,59,290,74.77
M3,2024-10-27,Lin,207,44,83,49,292,77.25
M8,2025-03-05,Soie,223,51,78,39,85,73.52
M3,2025-09-21,Soie,110,74,99,43,100,86.78
M8,2024-02-25,Polyester,403,55,67,51,97,72.49
M1,2023-01-19,Lin,500,64,90,42,182,82.17
M6,2023-08-22,Soie,349,76,71,44,288,82.18
M10,2023-10-10,Polyester,223,45,83,32,105,75.06
M7,2025-02-12,Lin,106,52,100,40,134,83.22
M10,2024-05-07,Soie,58,79,97,43,103,91.49
M9,2023-01-21,Polyester,316,41,91,40,291,74.38
M4,2024-12-25,Polyester,184,68,87,40,70,82.38
M8,2025-01-24,Coton,220,75,62,34,283,75.33
M10,2024-07-02,Coton,204,64,72,58,180,75.39
M5,2024-07-23,Soie,221,63,92,57,260,82.83
M6,2024-05-03,Lin,227,56,95,36,185,83.23
M8,2023-03-26,Coton,462,60,92,58,89,77.33
M2,2025-04-25,Lin,88,51,83,32,99,74.12
M2,2025-02-05,Coton,54,40,81,57,292,71.75
M10,2023-12-05,Soie,373,61,66,49,91,77.26
M4,2025-04-07,Coton,145,45,65,30,170,70.0
M1,2024-04-23,Coton,248,60,100,46,109,84.65
M8,2025-10-28,Mélange,411,51,90,39,247,77.15
M1,2023-05-05,Soie,144,72,60,32,105,76.97
M9,2024-04-06,Mélange,146,47,64,36,107,72.19
M7,2024-04-14,Mélange,201,78,86,46,223,86.41
M5,2025-05-10,Polyester,426,55,93,30,227,77.23
M3,2025-01-20,Coton,81,44,91,41,291,76.38
M7,2023-06-19,Coton,395,68,60,53,232,76.62
M6,2024-08-12,Mélange,397,44,96,38,246,76.26
M8,2025-04-08,Polyester,305,59,91,40,199,80.38
M10,2024-06-26,Lin,71,62,86,44,285,84.8
M7,2025-07-14,Soie,494,69,88,34,96,83.22
M1,2023-07-12,Lin,453,60,84,57,221,77.81
M1,2023-02-01,Soie,455,51,69,48,107,75.89
M7,2024-07-06,Soie,126,57,81,36,65,76.83
M5,2025-08-14,Mélange,192,54,72,45,215,78.95
M7,2023-06-23,Lin,299,43,82,60,87,73.04
M8,2023-07-16,Mélange,198,49,75,46,186,75.29
M1,2025-10-14,Polyester,373,50,81,50,139,77.1
M10,2025-06-26,Coton,356,48,93,39,147,74.66
M3,2024-07-08,Polyester,339,70,64,30,174,74.55
M4,2024-05-18,Polyester,402,54,80,50,294,74.81
M6,2024-11-19,Mélange,456,61,72,58,92,76.39
M4,2024-01-11,Mélange,362,55,75,45,204,80.97
M9,2025-08-15,Coton,246,49,99,40,80,83.96
M10,2024-12-05,Polyester,84,68,84,54,109,82.68
M6,2024-06-27,Coton,292,55,74,50,60,77.3
M10,2024-06-20,Soie,337,49,77,60,141,70.0
M9,2024-12-02,Lin,471,52,98,49,90,79.31
M4,2024-07-23,Mélange,459,72,78,37,262,80.02
M1,2023-11-21,Polyester,183,53,69,39,66,73.26
M7,2024-09-06,Coton,238,69,69,44,220,79.96
M10,2024-05-07,Soie,438,60,66,59,130,73.46
M10,2023-02-02,Soie,195,50,97,34,142,74.24
M6,2025-07-18,Mélange,294,63,69,40,272,79.2
M1,2025-01-21,Soie,380,60,85,35,143,76.85
M5,2023-12-23,Polyester,339,76,62,58,190,79.08
M3,2025-03-23,Soie,82,44,68,34,86,74.75
M4,2024-06-25,Coton,436,63,82,40,80,78.46
M2,2025-07-23,Soie,255,74,63,46,166,75.54
M3,2023-05-08,Mélange,471,45,73,44,100,73.33
M4,2025-04-16,Coton,380,75,61,31,224,80.1
M1,2023-09-11,Coton,162,54,69,60,282,76.92
M6,2024-08-01,Soie,437,80,85,30,190,81.54
M7,2023-04-19,Mélange,84,42,72,48,69,73.39
M8,2025-03-13,Coton,228,45,97,58,154,75.37
M4,2024-05-18,Lin,324,40,100,53,219,76.19
M6,2024-06-07,Mélange,248,50,72,54,215,78.89
M6,2024-10-21,Polyester,251,47,78,44,67,72.49
M9,2023-12-28,Soie,154,51,67,31,159,72.41
M4,2025-04-19,Lin,438,76,79,56,236,83.34
M5,2024-04-17,Polyester,287,43,100,37,205,79.47
M1,2023-08-24,Polyester,56,53,71,57,145,73.9
M7,2024-08-18,Polyester,284,65,98,54,102,83.92
M10,2023-01-20,Polyester,457,55,64,49,87,73.72
M1,2025-10-06,Coton,190,40,79,44,157,74.14
M2,2024-02-09,Coton,238,53,72,43,249,75.21
M7,2024-08-26,Coton,202,42,67,39,96,72.04
M4,2023-02-24,Coton,375,41,90,35,63,73.56
M4,2023-12-19,Soie,495,77,95,38,129,87.45
M8,2025-07-01,Coton,424,49,73,32,161,72.64
M1,2025-01-22,Soie,271,69,86,35,63,84.15
M2,2024-01-22,Polyester,413,58,90,36,265,79.5
M5,2025-07-18,Lin,170,68,60,50,71,73.85
M8,2025-06-15,Lin,416,43,78,41,82,76.22
M8,2025-03-11,Mélange,133,63,83,53,201,78.09
M6,2024-05-05,Soie,139,77,85,41,179,83.99
M8,2024-03-11,Mélange,258,63,87,32,214,78.51
M6,2024-09-28,Soie,280,74,70,58,70,82.35
M3,2023-10-05,Mélange,224,74,100,56,250,81.73
M4,2023-09-04,Soie,91,66,67,46,199,85.28
M10,2025-12-26,Coton,180,75,70,53,118,83.01
M6,2024-09-22,Soie,109,60,83,47,299,80.65
M7,2023-04-21,Lin,345,62,86,52,252,80.29
M8,2025-02-16,Lin,477,52,60,58,263,71.57
M3,2024-04-18,Coton,405,59,75,54,163,77.94
M2,2023-03-27,Lin,62,41,61,39,90,70.59
M2,2025-07-01,Coton,179,68,67,43,151,80.51
M10,2024-10-19,Polyester,225,64,83,36,137,80.18
M8,2024-06-01,Mélange,353,42,91,31,187,73.61
M5,2024-12-19,Soie,490,64,94,54,85,81.9
M10,2024-02-16,Polyester,400,71,61,42,69,78.51
M5,2025-11-04,Mélange,97,45,75,53,272,75.17
M8,2023-06-10,Soie,433,61,75,49,180,79.69
M9,2025-03-19,Soie,160,79,86,33,62,78.62
M1,2024-12-19,Mélange,277,44,92,35,178,76.91
M7,2025-09-16,Mélange,384,43,76,48,90,73.89
M3,2024-07-04,Soie,200,50,62,39,213,72.16
M3,2024-12-26,Coton,151,70,91,37,61,82.82
M3,2025-10-28,Soie,72,59,71,37,147,78.55
M8,2023-03-24,Lin,415,68,67,33,102,79.3
M10,2025-07-01,Mélange,62,68,91,41,263,82.25
M9,2023-05-14,Polyester,375,74,66,43,181,81.81
M9,2025-06-16,Soie,84,44,65,38,284,70.0
M7,2023-10-06,Mélange,174,48,67,30,101,70.0
M4,2024-02-26,Soie,387,74,83,47,127,83.15
M3,2023-03-10,Mélange,261,47,95,31,119,78.02
M3,2023-02-17,Soie,55,63,63,46,261,79.21
M5,2023-06-08,Mélange,321,40,79,58,267,72.23
M8,2023-03-13,Lin,146,70,90,45,114,86.45
M9,2025-03-28,Mélange,489,44,69,51,92,72.83
M2,2025-07-27,Soie,312,44,96,35,123,75.12
M6,2024-01-28,Lin,473,56,86,31,252,78.06
M6,2025-04-24,Soie,64,52,83,42,175,79.2
M3,2025-03-08,Soie,364,72,86,50,283,85.31
M10,2023-07-03,Mélange,197,71,64,43,213,82.08
M9,2024-05-15,Coton,410,49,62,41,131,73.72
M6,2024-08-17,Polyester,478,74,98,40,295,87.5
M8,2025-10-22,Soie,437,77,95,59,234,87.44
M10,2024-09-17,Lin,290,61,65,52,185,75.85
M10,2024-10-17,Coton,178,80,77,59,129,80.84
M4,2024-04-27,Polyester,215,55,96,36,149,79.57
M6,2024-11-22,Mélange,396,66,77,38,213,78.31
M4,2025-06-23,Mélange,452,48,78,36,235,72.85
M9,2023-02-24,Mélange,214,53,89,48,193,78.81
M5,2023-11-26,Lin,155,78,100,56,146,85.62
M8,2025-08-18,Polyester,175,65,90,52,129,81.48
M6,2024-09-13,Lin,180,78,64,38,91,77.01
M1,2025-10-27,Coton,146,56,91,44,299,81.23
M5,2024-11-16,Mélange,340,66,72,38,73,78.8
M10,2023-03-04,Coton,293,67,84,40,90,80.27
M6,2025-05-05,Coton,71,44,77,33,200,73.52
M2,2023-06-20,Soie,154,42,96,31,62,76.88
M5,2025-10-25,Polyester,270,55,74,37,218,72.48
M5,2025-06-25,Mélange,231,55,69,30,201,71.77
M4,2023-03-03,Lin,462,64,73,47,217,77.86
M10,2024-04-08,Mélange,188,71,67,33,123,76.42
M8,2023-04-22,Mélange,134,51,74,38,87,76.36
M5,2023-02-28,Soie,346,78,84,44,114,85.61
M2,2024-10-25,Soie,414,68,88,34,249,81.27
M7,2024-07-26,Coton,327,57,73,58,232,71.09
M9,2024-08-20,Polyester,214,41,91,46,217,77.57
M4,2025-07-06,Polyester,123,44,98,56,238,74.12
M7,2023-12-10,Lin,161,60,82,42,130,79.92
M4,2025-04-21,Soie,357,70,61,51,299,78.55
M2,2024-07-01,Soie,415,41,84,48,148,77.22
M8,2024-06-08,Soie,420,68,87,32,171,78.58
M5,2025-11-17,Polyester,183,70,70,35,116,72.96
M10,2023-04-03,Mélange,464,52,62,42,153,73.77
M3,2025-05-15,Coton,365,75,63,38,80,83.3
M3,2023-04-14,Polyester,122,67,77,57,294,81.58
M5,2025-01-19,Lin,316,44,74,57,83,72.02
M3,2023-01-26,Polyester,330,70,87,58,102,80.82
M4,2024-03-18,Mélange,414,44,64,54,85,71.81
M2,2023-04-26,Soie,333,63,71,34,196,74.95
M1,2023-09-17,Polyester,487,50,77,46,268,77.15
M1,2023-04-28,Soie,119,50,63,45,99,74.61
M10,2023-12-04,Polyester,343,57,89,37,176,81.42
M4,2023-01-10,Lin,377,78,62,32,156,84.72
M8,2025-07-17,Mélange,459,71,85,47,198,84.68
M8,2025-07-25,Mélange,231,78,96,52,274,86.18
M5,2023-01-07,Mélange,258,50,92,57,187,76.95
M2,2024-07-13,Mélange,238,59,67,49,291,72.76
M5,2023-04-14,Polyester,62,60,91,36,252,79.01
